order_id,customer_name,product,amount,region,timestamp
7945,Larry Kelley,Skirt,435.41,Europe,2026-05-31 12:48:11.537526
7946,Samuel Huerta,Blouse,358.3,Europe,2026-05-31 12:48:11.548388
7947,Felicia Gonzales,Shirt,377.91,Asia,2026-05-31 12:48:11.559469
7948,Cynthia Curtis,Socks,753.49,Africa,2026-05-31 12:48:11.570524
7949,Robin Andrews,Skirt,794.22,North America,2026-05-31 12:48:11.581605
7950,Jacob Hines,Gloves,412.62,Europe,2026-05-31 12:48:11.592636
7951,Steven Atkinson,Jeans,920.25,Asia,2026-05-31 12:48:11.603826
7952,Dennis Hughes,Hat,461.56,Europe,2026-05-31 12:48:11.614593
7953,John Jordan DDS,Dress,570.94,Asia,2026-05-31 12:48:11.625832
7954,Robert Smith,Blouse,110.89,Oceania,2026-05-31 12:48:11.637438
7955,Julie Sampson,Jeans,15.95,North America,2026-05-31 12:48:11.648222
7956,Phyllis Martin,Hat,933.94,South America,2026-05-31 12:48:11.659385
7957,Timothy Perez,Gloves,640.14,Europe,2026-05-31 12:48:11.670353
7958,Paul Walker,Skirt,169.57,North America,2026-05-31 12:48:11.681209
7959,Brandy Henderson,Coat,253.56,Africa,2026-05-31 12:48:11.691953
7960,Daniel Simmons,Dress,285.52,Europe,2026-05-31 12:48:11.702557
7961,Tonya Hammond,Blouse,609.78,Asia,2026-05-31 12:48:11.713582
7962,Ashley Barnett,Gloves,182.53,Africa,2026-05-31 12:48:11.724265
7963,Michael Martinez,Dress,635.65,Europe,2026-05-31 12:48:11.735116
7964,Jared Benson,Shirt,71.61,South America,2026-05-31 12:48:11.746122
7965,Nicholas Montoya,Socks,372.18,Asia,2026-05-31 12:48:11.756703
7966,Christopher Sullivan,Socks,481.23,South America,2026-05-31 12:48:11.767792
7967,Stephanie Bates,Dress,903.34,North America,2026-05-31 12:48:11.778878
7968,Elizabeth Hill MD,Skirt,284.16,South America,2026-05-31 12:48:11.790003
7969,Hannah Johnson,Jeans,300.11,Africa,2026-05-31 12:48:11.801086
7970,Erica May,Jeans,624.53,Europe,2026-05-31 12:48:11.812284
7971,Brian Conley,Coat,676.94,Africa,2026-05-31 12:48:11.823138
7972,Nicholas Foster,Blouse,280.25,South America,2026-05-31 12:48:11.834207
7973,Benjamin Sharp,Hat,224.89,Europe,2026-05-31 12:48:11.845168
7974,Anna Thomas,Coat,402.77,Oceania,2026-05-31 12:48:11.856389
7975,Eric Butler,Skirt,272.8,Europe,2026-05-31 12:48:11.867845
7976,George Smith,Skirt,662.4,Africa,2026-05-31 12:48:11.879008
7977,Christopher Hawkins,Shirt,833.75,South America,2026-05-31 12:48:11.889988
7978,Monica Flowers,Blouse,488.43,Europe,2026-05-31 12:48:11.900804
7979,Diana Carter,Hat,678.47,South America,2026-05-31 12:48:11.911572
7980,Thomas Santiago,Skirt,880.62,Oceania,2026-05-31 12:48:11.922792
7981,Lindsey Fleming,Coat,721.92,South America,2026-05-31 12:48:11.934301
7982,Joseph Oconnor,Blouse,816.32,Asia,2026-05-31 12:48:11.945278
7983,Miranda Jones,Jeans,681.68,South America,2026-05-31 12:48:11.956342
7984,Tracey Franklin,Dress,122.37,Oceania,2026-05-31 12:48:11.967783
7985,Charles Reed,Blouse,597.27,Asia,2026-05-31 12:48:11.978658
7986,Jessica Kim,Gloves,981.68,Europe,2026-05-31 12:48:11.989732
7987,Elizabeth Webb,Jeans,401.68,South America,2026-05-31 12:48:12.000899
7988,Brian Rodriguez,Skirt,840.95,Africa,2026-05-31 12:48:12.011984
7989,Michael Martinez,Jeans,551.44,Africa,2026-05-31 12:48:12.022786
7990,Beth Vasquez,Blouse,81.94,Oceania,2026-05-31 12:48:12.033695
7991,Charles Duke,Blouse,679.58,Africa,2026-05-31 12:48:12.044493
7992,Adrian Rivera,Blouse,91.87,Africa,2026-05-31 12:48:12.055073
7993,Joel Landry,Dress,439.66,Asia,2026-05-31 12:48:12.066151
7994,David Jones,Scarf,870.3,Oceania,2026-05-31 12:48:12.077193
7995,Julie Mccoy,Scarf,488.05,South America,2026-05-31 12:48:12.090869
7996,William Schwartz,Dress,612.0,Africa,2026-05-31 12:48:12.101913
7997,Monica Howell,Skirt,317.93,South America,2026-05-31 12:48:12.112906
7998,Keith Brown,Skirt,991.42,Asia,2026-05-31 12:48:12.124035
7999,Garrett Howard,Scarf,450.82,North America,2026-05-31 12:48:12.135035
8000,Megan Barnes,Shirt,347.11,Oceania,2026-05-31 12:48:12.146271
8001,Amy Kennedy,Dress,700.02,Oceania,2026-05-31 12:48:12.157374
8002,Troy Sheppard,Shirt,329.25,Africa,2026-05-31 12:48:12.168365
8003,Chase Burch,Dress,662.99,South America,2026-05-31 12:48:12.179376
8004,Scott Johnson,Jeans,850.36,Oceania,2026-05-31 12:48:12.190458
8005,Amy Ballard,Scarf,121.49,Asia,2026-05-31 12:48:12.201485
8006,Natalie Phillips,Skirt,93.59,Asia,2026-05-31 12:48:12.212314
8007,Amy Buchanan,Hat,18.23,South America,2026-05-31 12:48:12.223283
8008,Charles Ryan,Blouse,475.1,Oceania,2026-05-31 12:48:12.234575
8009,Melissa Wolf,Dress,331.51,Europe,2026-05-31 12:48:12.245327
8010,Jeffrey Wilcox,Socks,597.14,Oceania,2026-05-31 12:48:12.256791
8011,Aaron Cook,Skirt,462.71,Africa,2026-05-31 12:48:12.267716
8012,Victoria Cox,Skirt,662.24,Oceania,2026-05-31 12:48:12.278546
8013,Andrew Sanchez,Hat,659.53,South America,2026-05-31 12:48:12.289235
8014,Tamara Wood,Coat,325.71,Asia,2026-05-31 12:48:12.300645
8015,Scott Barajas,Scarf,802.49,Oceania,2026-05-31 12:48:12.311956
8016,Catherine Francis,Shirt,737.77,North America,2026-05-31 12:48:12.322640
8017,Ashley Cortez,Dress,468.54,South America,2026-05-31 12:48:12.334075
8018,George Fitzgerald,Skirt,209.85,Europe,2026-05-31 12:48:12.345435
8019,Denise Garcia,Scarf,643.0,Oceania,2026-05-31 12:48:12.356528
8020,Brittany Cox,Blouse,21.27,North America,2026-05-31 12:48:12.367842
8021,Kaitlin Sanford,Jeans,589.57,South America,2026-05-31 12:48:12.379031
8022,Jacob Alvarez,Blouse,737.76,Asia,2026-05-31 12:48:12.390164
8023,Robert Johnston,Socks,949.19,Africa,2026-05-31 12:48:12.401498
8024,Rachel Taylor,Shirt,198.53,Europe,2026-05-31 12:48:12.412668
8025,Michelle Ruiz,Scarf,710.72,North America,2026-05-31 12:48:12.423795
8026,Amy Combs,Scarf,172.45,North America,2026-05-31 12:48:12.435017
8027,Jared Simpson,Skirt,83.5,North America,2026-05-31 12:48:12.445886
8028,Eric Evans,Scarf,217.71,Oceania,2026-05-31 12:48:12.457150
8029,Alejandro Barber,Gloves,262.04,Oceania,2026-05-31 12:48:12.468306
8030,Gina Fuentes,Dress,715.32,South America,2026-05-31 12:48:12.479503
8031,Eric Grant,Blouse,95.22,Europe,2026-05-31 12:48:12.490680
8032,Sarah Garner,Hat,135.85,Oceania,2026-05-31 12:48:12.501979
8033,Kenneth Long,Shirt,214.75,South America,2026-05-31 12:48:12.513218
8034,Gregory Walters,Coat,197.01,South America,2026-05-31 12:48:12.524224
8035,Brent Craig,Coat,419.68,Asia,2026-05-31 12:48:12.535790
8036,Anthony Rogers,Skirt,83.3,Asia,2026-05-31 12:48:12.547343
8037,Rhonda Welch,Scarf,559.28,Asia,2026-05-31 12:48:12.558677
8038,Lauren Stokes,Jeans,237.18,Europe,2026-05-31 12:48:12.569846
8039,Richard Grimes,Shirt,428.56,Oceania,2026-05-31 12:48:12.581189
8040,Dr. Anthony Jones,Scarf,533.53,Africa,2026-05-31 12:48:12.592661
8041,Heather Johnson,Shirt,935.67,Asia,2026-05-31 12:48:12.603590
8042,Paul Neal MD,Dress,979.1,Europe,2026-05-31 12:48:12.614348
8043,Jennifer Simpson,Jeans,333.37,Oceania,2026-05-31 12:48:12.626635
8044,Rebecca Williams,Skirt,112.63,South America,2026-05-31 12:48:12.638392
8045,Holly Willis,Jeans,881.08,Asia,2026-05-31 12:48:12.649634
8046,Joseph Adams,Jeans,575.32,North America,2026-05-31 12:48:12.661125
8047,Penny Walsh,Coat,575.38,Europe,2026-05-31 12:48:12.673524
8048,April Barrera,Scarf,211.56,Africa,2026-05-31 12:48:12.684979
8049,Angela Harris,Blouse,240.19,Africa,2026-05-31 12:48:12.698789
8050,Bryan Gordon,Socks,91.33,Asia,2026-05-31 12:48:12.709913
8051,Jennifer Roman,Jeans,81.13,Africa,2026-05-31 12:48:12.721047
8052,Laura Strickland,Gloves,920.15,Africa,2026-05-31 12:48:12.732192
8053,Erin Ramirez,Blouse,312.12,Europe,2026-05-31 12:48:12.743285
8054,Peter Butler,Jeans,647.33,Asia,2026-05-31 12:48:12.754349
8055,Laura Ruiz,Scarf,952.02,Europe,2026-05-31 12:48:12.765488
8056,Cindy Thompson,Jeans,627.53,Oceania,2026-05-31 12:48:12.776491
8057,Michael Murray,Coat,158.64,South America,2026-05-31 12:48:12.787691
8058,Melissa Miller,Gloves,599.45,Oceania,2026-05-31 12:48:12.798757
8059,Mary Mills,Jeans,670.58,Oceania,2026-05-31 12:48:12.809874
8060,James Kim,Blouse,134.71,Oceania,2026-05-31 12:48:12.821379
8061,Jeffrey Johnson,Hat,279.09,North America,2026-05-31 12:48:12.832507
8062,Jeffrey Gonzalez,Jeans,539.08,Africa,2026-05-31 12:48:12.844090
8063,Michael Mcgrath,Dress,715.11,North America,2026-05-31 12:48:12.855248
8064,Nicholas Sims,Gloves,676.2,Asia,2026-05-31 12:48:12.866500
8065,Erica Robinson,Jeans,709.16,Europe,2026-05-31 12:48:12.877426
8066,Heather Soto,Gloves,984.22,South America,2026-05-31 12:48:12.888508
8067,Janet Rhodes,Dress,634.86,South America,2026-05-31 12:48:12.899814
8068,Daniel Robinson,Socks,890.74,Oceania,2026-05-31 12:48:12.911170
8069,Lance Harrison,Coat,430.91,South America,2026-05-31 12:48:12.922088
8070,Jeremy Coleman,Shirt,957.43,Asia,2026-05-31 12:48:12.933433
8071,Dennis Santos,Dress,200.19,Oceania,2026-05-31 12:48:12.944712
8072,Aaron Guerra,Skirt,231.55,Asia,2026-05-31 12:48:12.955652
8073,Andrew Johnson,Coat,856.14,South America,2026-05-31 12:48:12.966593
8074,Barbara Clayton,Gloves,248.58,North America,2026-05-31 12:48:12.977695
8075,Karen Jacobs,Scarf,549.94,North America,2026-05-31 12:48:12.989072
8076,Kimberly Estrada,Scarf,632.49,North America,2026-05-31 12:48:13.000843
8077,Laura Johnson,Skirt,758.05,Oceania,2026-05-31 12:48:13.012084
8078,Steven Smith,Shirt,340.55,Oceania,2026-05-31 12:48:13.023094
8079,Rodney Thomas,Coat,136.96,Africa,2026-05-31 12:48:13.034471
8080,Michael Walker,Shirt,768.01,Oceania,2026-05-31 12:48:13.045296
8081,Stephanie Hamilton,Dress,947.99,Europe,2026-05-31 12:48:13.056265
8082,Tyrone Middleton,Dress,879.72,Africa,2026-05-31 12:48:13.067737
8083,Victoria Kirby,Scarf,845.73,South America,2026-05-31 12:48:13.079003
8084,Samantha Russell,Socks,639.51,Asia,2026-05-31 12:48:13.090283
8085,Mark Martin,Coat,573.03,Europe,2026-05-31 12:48:13.101556
8086,Anna Miller,Blouse,161.67,Europe,2026-05-31 12:48:13.113094
8087,Jodi Miller,Skirt,117.94,Africa,2026-05-31 12:48:13.124429
8088,Stephen Cain,Gloves,732.17,Europe,2026-05-31 12:48:13.135608
8089,Michael Fletcher,Coat,621.29,South America,2026-05-31 12:48:13.146841
8090,Jennifer Hamilton,Gloves,69.08,North America,2026-05-31 12:48:13.158135
8091,Henry Reeves,Jeans,800.34,Africa,2026-05-31 12:48:13.170911
8092,Louis Long,Jeans,146.72,Africa,2026-05-31 12:48:13.182865
8093,Kristen Obrien,Socks,412.81,Europe,2026-05-31 12:48:13.194539
8094,Teresa Stokes,Gloves,814.1,Asia,2026-05-31 12:48:13.206095
8095,Jose Deleon,Jeans,110.55,North America,2026-05-31 12:48:13.217089
8096,Roberta Cook,Scarf,230.12,Africa,2026-05-31 12:48:13.228164
8097,Sheila Moore,Coat,126.65,Oceania,2026-05-31 12:48:13.239662
8098,Brent Johnson,Socks,677.54,Oceania,2026-05-31 12:48:13.251303
8099,Austin Phillips,Scarf,782.07,Africa,2026-05-31 12:48:13.262454
8100,Kathleen Brown,Jeans,186.28,Asia,2026-05-31 12:48:13.273330
8101,Richard Beck,Shirt,681.24,South America,2026-05-31 12:48:13.284727
8102,Robert Collins,Coat,738.35,North America,2026-05-31 12:48:13.296250
8103,Mark White,Scarf,595.49,Asia,2026-05-31 12:48:13.307603
8104,Wendy Cain,Scarf,290.03,South America,2026-05-31 12:48:13.318911
8105,Kevin Edwards,Scarf,775.81,Oceania,2026-05-31 12:48:13.330059
8106,Andre Coleman,Skirt,909.28,North America,2026-05-31 12:48:13.341121
8107,Isaiah Chambers,Blouse,514.69,Europe,2026-05-31 12:48:13.352365
8108,Tara Livingston,Dress,425.96,North America,2026-05-31 12:48:13.363639
8109,Karen Luna,Shirt,40.85,Oceania,2026-05-31 12:48:13.374689
8110,Debbie Jackson,Hat,113.62,Africa,2026-05-31 12:48:13.385912
8111,Elizabeth Carlson,Dress,332.68,Europe,2026-05-31 12:48:13.397142
8112,Allison Burnett,Blouse,12.06,Oceania,2026-05-31 12:48:13.408212
8113,Paula Baker,Socks,391.47,North America,2026-05-31 12:48:13.419514
8114,Joshua Valencia,Shirt,380.91,Africa,2026-05-31 12:48:13.430485
8115,Stephen Dennis,Hat,246.66,Africa,2026-05-31 12:48:13.441573
8116,Sherry Porter,Blouse,623.35,Oceania,2026-05-31 12:48:13.453050
8117,Mary Osborn,Socks,802.54,Asia,2026-05-31 12:48:13.464459
8118,Chad Beck,Hat,779.05,Africa,2026-05-31 12:48:13.475258
8119,Colleen Gross,Blouse,901.21,South America,2026-05-31 12:48:13.486436
8120,Matthew Thompson,Jeans,605.91,Europe,2026-05-31 12:48:13.497585
8121,Mary Nicholson,Jeans,417.82,Europe,2026-05-31 12:48:13.508729
8122,Timothy Pugh,Dress,526.52,Africa,2026-05-31 12:48:13.519838
8123,Zachary Padilla,Socks,883.53,Oceania,2026-05-31 12:48:13.531110
8124,Joseph Salazar,Hat,670.47,Asia,2026-05-31 12:48:13.542427
8125,Jacob Peters,Socks,784.76,Asia,2026-05-31 12:48:13.553964
8126,Mitchell Eaton,Jeans,705.21,Oceania,2026-05-31 12:48:13.565264
8127,Catherine Lamb,Hat,564.59,Africa,2026-05-31 12:48:13.576584
8128,Holly Davis,Blouse,996.96,Africa,2026-05-31 12:48:13.587817
8129,Victor Gutierrez,Hat,665.07,Europe,2026-05-31 12:48:13.598560
8130,Alexandria Salazar,Hat,263.97,Europe,2026-05-31 12:48:13.609807
8131,Zachary Baker,Hat,371.38,North America,2026-05-31 12:48:13.621357
8132,Scott Jones,Blouse,142.38,South America,2026-05-31 12:48:13.632276
8133,Stephen Owen,Hat,143.21,Europe,2026-05-31 12:48:13.643584
8134,Cynthia Chase,Socks,86.54,Europe,2026-05-31 12:48:13.654727
8135,Stacy Mcdonald,Dress,22.93,Oceania,2026-05-31 12:48:13.665551
8136,Amanda Walter,Jeans,571.7,Europe,2026-05-31 12:48:13.676912
8137,Ashley Hill,Blouse,501.24,Africa,2026-05-31 12:48:13.688542
8138,Stephanie Madden,Jeans,399.83,Oceania,2026-05-31 12:48:13.699733
8139,Stacy Wu,Hat,466.28,North America,2026-05-31 12:48:13.710350
8140,Karen Clay,Coat,569.32,North America,2026-05-31 12:48:13.721378
8141,Susan May,Dress,932.48,Africa,2026-05-31 12:48:13.732052
8142,Katelyn Fisher,Socks,660.14,North America,2026-05-31 12:48:13.743327
8143,Ronnie Brown,Blouse,319.72,Asia,2026-05-31 12:48:13.754181
8144,Debra Lloyd,Shirt,873.34,North America,2026-05-31 12:48:13.765484
8145,Kelly Perry,Dress,699.03,North America,2026-05-31 12:48:13.776540
8146,Daniel Bennett,Shirt,51.62,Oceania,2026-05-31 12:48:13.787706
8147,Shawn Bennett,Skirt,123.4,Europe,2026-05-31 12:48:13.798625
8148,Christopher Rice,Dress,405.85,Europe,2026-05-31 12:48:13.809734
8149,Dawn Wilkins,Shirt,75.77,North America,2026-05-31 12:48:13.820764
8150,Debbie Barnett,Blouse,678.93,Africa,2026-05-31 12:48:13.832173
8151,Samantha Harris,Hat,715.72,Africa,2026-05-31 12:48:13.843513
8152,Dawn Woodward,Socks,296.97,Europe,2026-05-31 12:48:13.854714
8153,Jessica Larson,Skirt,712.7,Asia,2026-05-31 12:48:13.865814
8154,Thomas Chapman,Dress,592.44,Oceania,2026-05-31 12:48:13.877124
8155,Brianna Jimenez,Scarf,395.99,South America,2026-05-31 12:48:13.887985
8156,Kyle Brown,Blouse,999.13,Africa,2026-05-31 12:48:13.898844
8157,Michelle Salas,Hat,807.99,North America,2026-05-31 12:48:13.909999
8158,Courtney Johnson,Socks,932.5,Africa,2026-05-31 12:48:13.921175
8159,Susan Sims,Jeans,844.03,Oceania,2026-05-31 12:48:13.932531
8160,Rebecca Murillo,Coat,876.78,South America,2026-05-31 12:48:13.944160
8161,Luis Liu,Blouse,429.29,South America,2026-05-31 12:48:13.955801
8162,Cynthia Grant,Scarf,173.51,South America,2026-05-31 12:48:13.967005
8163,Joseph Holloway,Hat,72.42,Africa,2026-05-31 12:48:13.978627
8164,Jennifer Willis,Blouse,739.1,North America,2026-05-31 12:48:13.989749
8165,William Hernandez,Hat,760.41,Oceania,2026-05-31 12:48:14.001095
8166,Angel Brooks,Hat,271.35,Asia,2026-05-31 12:48:14.012405
8167,Nathan Rios,Scarf,363.64,South America,2026-05-31 12:48:14.023590
8168,Courtney Morris,Coat,683.85,Europe,2026-05-31 12:48:14.034708
8169,Richard Phillips,Shirt,504.12,Asia,2026-05-31 12:48:14.046241
8170,Daniel Johnson,Socks,919.23,Oceania,2026-05-31 12:48:14.057252
8171,Tina Washington,Jeans,990.81,Europe,2026-05-31 12:48:14.068365
8172,Jason Turner,Hat,912.34,North America,2026-05-31 12:48:14.079537
8173,Veronica Brown,Hat,377.43,Asia,2026-05-31 12:48:14.090156
8174,Michael Taylor,Shirt,595.2,North America,2026-05-31 12:48:14.101059
8175,Raymond Morgan,Coat,814.83,Europe,2026-05-31 12:48:14.111971
8176,Tara Smith,Gloves,65.29,Asia,2026-05-31 12:48:14.123019
8177,Barbara Neal,Coat,319.16,Asia,2026-05-31 12:48:14.133871
8178,Benjamin Stewart,Coat,943.55,North America,2026-05-31 12:48:14.144988
8179,Leonard Fleming,Jeans,111.61,Europe,2026-05-31 12:48:14.155685
8180,Matthew Paul,Socks,62.61,Europe,2026-05-31 12:48:14.166972
8181,Michael Cox,Jeans,791.18,Oceania,2026-05-31 12:48:14.178125
8182,Joseph Smith,Jeans,119.05,Europe,2026-05-31 12:48:14.188793
8183,Christine Jacobson,Jeans,10.2,South America,2026-05-31 12:48:14.200122
8184,Emily Fisher,Skirt,81.7,Oceania,2026-05-31 12:48:14.211859
8185,Deanna Mayo,Scarf,776.8,Europe,2026-05-31 12:48:14.224133
8186,Kristin Pennington,Gloves,967.25,Asia,2026-05-31 12:48:14.235136
8187,Tracy Johnson,Coat,751.83,Africa,2026-05-31 12:48:14.246937
8188,Tracey Brown,Scarf,750.06,Asia,2026-05-31 12:48:14.258296
8189,Ashley Wiggins,Hat,484.97,Asia,2026-05-31 12:48:14.269171
8190,Thomas Stewart,Jeans,60.14,Asia,2026-05-31 12:48:14.280170
8191,Kenneth Carter,Coat,672.7,Europe,2026-05-31 12:48:14.291270
8192,Christian Norton,Hat,307.71,Africa,2026-05-31 12:48:14.302261
8193,Zachary Meza,Gloves,745.51,Africa,2026-05-31 12:48:14.313459
8194,Jose Salazar,Dress,815.9,Europe,2026-05-31 12:48:14.324343
8195,Gregory Barrett,Socks,921.33,Africa,2026-05-31 12:48:14.335368
8196,Janice Valencia,Scarf,989.6,Oceania,2026-05-31 12:48:14.346400
8197,Megan Clark,Gloves,60.82,Europe,2026-05-31 12:48:14.357692
8198,Kirk Tran,Hat,55.43,South America,2026-05-31 12:48:14.368572
8199,Laura Castro,Gloves,264.28,South America,2026-05-31 12:48:14.379672
8200,Taylor Rodriguez,Blouse,957.39,Africa,2026-05-31 12:48:14.390379
8201,Randy Poole,Hat,927.22,Oceania,2026-05-31 12:48:14.401420
8202,Julie Yu,Shirt,410.54,South America,2026-05-31 12:48:14.412541
8203,Tonya Castillo,Blouse,988.3,North America,2026-05-31 12:48:14.423574
8204,Bradley Stephenson,Jeans,283.65,Africa,2026-05-31 12:48:14.434610
8205,Janet Rivas,Gloves,377.24,Asia,2026-05-31 12:48:14.445681
8206,Jeremy Hartman,Jeans,914.41,Europe,2026-05-31 12:48:14.456750
8207,Mary Archer,Skirt,294.4,Asia,2026-05-31 12:48:14.467733
8208,Douglas Ramirez,Scarf,531.74,Africa,2026-05-31 12:48:14.478586
8209,Matthew Johnson,Dress,47.27,South America,2026-05-31 12:48:14.489260
8210,Kristopher Hernandez,Skirt,426.22,Oceania,2026-05-31 12:48:14.499844
8211,Amy Clark,Shirt,953.39,North America,2026-05-31 12:48:14.510456
8212,Margaret Mccall,Socks,724.12,Oceania,2026-05-31 12:48:14.521263
8213,Deanna Ramirez,Gloves,242.6,Europe,2026-05-31 12:48:14.532151
8214,Kelly Mcdonald,Hat,448.84,South America,2026-05-31 12:48:14.542787
8215,Jeffrey Taylor,Jeans,858.78,Africa,2026-05-31 12:48:14.553888
8216,Danny Reyes,Jeans,237.58,Oceania,2026-05-31 12:48:14.564623
8217,Timothy Henderson,Scarf,497.09,South America,2026-05-31 12:48:14.575828
8218,Brian Garcia MD,Dress,876.75,Oceania,2026-05-31 12:48:14.586744
8219,James Chavez,Hat,585.47,North America,2026-05-31 12:48:14.597393
8220,Michael Ferguson,Socks,771.75,Oceania,2026-05-31 12:48:14.608640
8221,Jonathan Castillo,Coat,979.78,North America,2026-05-31 12:48:14.619642
8222,Ronald Jackson,Socks,865.22,Asia,2026-05-31 12:48:14.630285
8223,James Butler,Shirt,835.17,Europe,2026-05-31 12:48:14.641354
8224,Laura Coleman,Blouse,478.89,North America,2026-05-31 12:48:14.652147
8225,James Pratt,Coat,263.11,South America,2026-05-31 12:48:14.663219
8226,Jason Lopez,Hat,997.78,Asia,2026-05-31 12:48:14.673891
8227,Dana Edwards,Gloves,813.44,Asia,2026-05-31 12:48:14.684964
8228,Sarah Brennan,Blouse,425.17,Africa,2026-05-31 12:48:14.696241
8229,Brian Dickerson,Jeans,90.3,Europe,2026-05-31 12:48:14.707171
8230,Danielle Rush,Coat,164.73,Oceania,2026-05-31 12:48:14.718293
8231,Valerie Elliott,Shirt,249.52,Asia,2026-05-31 12:48:14.729150
8232,Mary Jensen MD,Jeans,723.51,North America,2026-05-31 12:48:14.740238
8233,Patrick Sims,Socks,459.16,Europe,2026-05-31 12:48:14.751629
8234,Daniel Rios,Shirt,778.78,Africa,2026-05-31 12:48:14.762374
8235,Walter Simmons,Skirt,99.07,North America,2026-05-31 12:48:14.773157
8236,Andres Sims,Blouse,787.39,North America,2026-05-31 12:48:14.784292
8237,Jeremy Rhodes,Hat,92.12,Africa,2026-05-31 12:48:14.795232
8238,Jose Morrison,Jeans,802.15,Europe,2026-05-31 12:48:14.805922
8239,Cory Bullock,Shirt,399.08,North America,2026-05-31 12:48:14.816515
8240,Lori Clark,Shirt,871.46,Africa,2026-05-31 12:48:14.827190
8241,Chad Henry,Shirt,660.24,North America,2026-05-31 12:48:14.838249
8242,Marcus Harmon,Shirt,337.82,South America,2026-05-31 12:48:14.848944
8243,Shannon Collins,Socks,912.12,Asia,2026-05-31 12:48:14.859866
8244,Eric Small,Socks,341.36,Asia,2026-05-31 12:48:14.871136
8245,Rachel Preston,Dress,626.95,Europe,2026-05-31 12:48:14.881871
8246,Daniel Chavez,Coat,353.32,Europe,2026-05-31 12:48:14.893070
8247,Jeffrey Norris,Hat,274.32,North America,2026-05-31 12:48:14.904098
8248,Elaine Flynn,Coat,186.61,Africa,2026-05-31 12:48:14.914789
8249,Pamela French,Socks,634.92,Europe,2026-05-31 12:48:14.925642
8250,Colin Mccarthy,Coat,289.75,South America,2026-05-31 12:48:14.936637
8251,Lisa Frank,Dress,667.28,Europe,2026-05-31 12:48:14.947675
8252,Brenda Perez,Scarf,205.52,Asia,2026-05-31 12:48:14.958324
8253,Alan Robinson,Coat,741.1,Asia,2026-05-31 12:48:14.969554
8254,Paul Martinez,Jeans,948.36,Oceania,2026-05-31 12:48:14.980650
8255,James Smith,Gloves,428.51,Europe,2026-05-31 12:48:14.991716
8256,Alexa Livingston,Gloves,498.32,North America,2026-05-31 12:48:15.002909
8257,Mark Wright,Socks,295.36,Asia,2026-05-31 12:48:15.013980
8258,Christopher Rivera,Coat,599.5,North America,2026-05-31 12:48:15.025038
8259,David Riley,Gloves,657.26,Europe,2026-05-31 12:48:15.036114
8260,Erin Smith,Scarf,738.3,Africa,2026-05-31 12:48:15.046871
8261,Theresa Lopez,Blouse,761.6,Africa,2026-05-31 12:48:15.057571
8262,Erik Hill,Hat,201.26,Europe,2026-05-31 12:48:15.068283
8263,Mrs. Ashley Howard,Jeans,531.76,Asia,2026-05-31 12:48:15.079109
8264,Todd Campbell,Hat,351.79,Africa,2026-05-31 12:48:15.090123
8265,Cheyenne Palmer,Shirt,267.73,North America,2026-05-31 12:48:15.100987
8266,Zachary Kirby MD,Blouse,835.65,North America,2026-05-31 12:48:15.111843
8267,Russell Thomas,Skirt,367.98,North America,2026-05-31 12:48:15.122529
8268,Sandra Williams,Scarf,570.57,Asia,2026-05-31 12:48:15.133606
8269,Chelsea Page,Jeans,363.66,Oceania,2026-05-31 12:48:15.144568
8270,Heather Gregory,Skirt,996.67,Oceania,2026-05-31 12:48:15.155648
8271,Tammy Alexander,Socks,387.14,North America,2026-05-31 12:48:15.166354
8272,Robin Torres,Dress,860.1,Asia,2026-05-31 12:48:15.177391
8273,Michael Larson,Jeans,561.4,Oceania,2026-05-31 12:48:15.187921
8274,Elijah Wilson,Hat,313.85,South America,2026-05-31 12:48:15.198614
8275,Amy Hernandez,Socks,977.6,South America,2026-05-31 12:48:15.209267
8276,Robert Allison,Blouse,87.16,Oceania,2026-05-31 12:48:15.220287
8277,Jordan Gibson,Blouse,623.46,South America,2026-05-31 12:48:15.231307
8278,Sierra Wilson,Hat,193.05,Africa,2026-05-31 12:48:15.241882
8279,Curtis Turner,Shirt,291.04,South America,2026-05-31 12:48:15.252990
8280,William Fitzgerald,Jeans,161.8,Asia,2026-05-31 12:48:15.263981
8281,Kathy Becker,Skirt,557.84,Asia,2026-05-31 12:48:15.274549
8282,Kyle Buchanan,Coat,280.91,Africa,2026-05-31 12:48:15.285542
8283,Rose Savage,Scarf,766.6,Europe,2026-05-31 12:48:15.296628
8284,Kurt Torres,Shirt,649.28,Africa,2026-05-31 12:48:15.308015
8285,Hunter Garza,Scarf,714.75,Africa,2026-05-31 12:48:15.318895
8286,Christina Miranda,Socks,373.3,South America,2026-05-31 12:48:15.329886
8287,Kevin Brewer,Jeans,209.15,Africa,2026-05-31 12:48:15.340545
8288,Julia Lopez,Scarf,607.98,Asia,2026-05-31 12:48:15.351461
8289,Robert Martinez,Skirt,535.45,Africa,2026-05-31 12:48:15.362389
8290,Samantha Jackson,Dress,408.31,Africa,2026-05-31 12:48:15.373483
8291,Eric Cabrera,Shirt,876.76,North America,2026-05-31 12:48:15.384519
8292,Kristen Harrison,Jeans,980.42,Africa,2026-05-31 12:48:15.395794
8293,Barbara Alexander,Blouse,289.57,North America,2026-05-31 12:48:15.407090
8294,Michael Ray,Socks,243.39,North America,2026-05-31 12:48:15.418415
